Longitude,Latitude
144.969172,-37.82475
177.615108,-37.824463
145.407293,-37.824162
145.14946,-37.824023
145.41371,-37.823944
145.025168,-37.822777
145.413769,-37.822402
145.15016,-37.820506
145.368669,-37.820215
144.936154,-37.820157
144.97,-37.82
145.15,-37.82
145.15,-37.816667
145.155659,-37.816631
175.294485,-37.814297
145.801133,-37.814217
145.020986,-37.814098
145.398394,-37.811189
144.959844,-37.808118
175.303375,-37.806553
175.303102,-37.805745
145.492966,-37.805291
175.302509,-37.805146
175.30828,-37.80382
175.301102,-37.803637
145.001861,-37.803274
175.304772,-37.802978
175.328863,-37.802465
144.969681,-37.801846
146.390834,-37.801047
175.476648,-37.800917
144.877333,-37.800832
145.037692,-37.800401
148.732908,-37.800299
145.321502,-37.800071
145.2,-37.8
145,-37.8
145.1,-37.8
145.3,-37.8
145.4,-37.8
145.6,-37.8
144.9,-37.8
144.872938,-37.799993
144.873933,-37.799705
144.874352,-37.799701
144.874081,-37.799696
144.874621,-37.799584
144.873167,-37.79947
145.000136,-37.799293
145.580453,-37.798965
144.960406,-37.798535
144.963917,-37.798515
144.95826,-37.79813
144.959161,-37.798051
144.958237,-37.797768
144.959458,-37.797384
145.038683,-37.797143
144.963617,-37.797053
145.038712,-37.797006
144.961991,-37.79685
144.959222,-37.79678
145.372258,-37.796672
144.958893,-37.796665
144.963358,-37.79656
144.959045,-37.796529
144.959197,-37.796395
144.95929,-37.796352
142.094637,-37.796343
144.95887,-37.796335
145.038516,-37.796244
144.951859,-37.795785
145.310887,-37.792996
144.764941,-37.787609
144.907324,-37.78747
145.068174,-37.787254
144.919394,-37.786231
176.325445,-37.786165
144.92493,-37.786034
-57.608125,-37.785611
175.225948,-37.782402
144.913442,-37.779476
144.859882,-37.779258
144.907564,-37.77905
145.366047,-37.778485
145.366078,-37.778476
144.825885,-37.778126
145.358961,-37.776599
145.708537,-37.776125
144.984871,-37.775969
145.70829,-37.775947
145.708253,-37.775866
144.987913,-37.775528
144.987489,-37.77542
145.224626,-37.775203
144.987289,-37.775183
144.98607,-37.773408
145.148637,-37.77324
175.222925,-37.772267
175.222768,-37.771633
145.2836,-37.7671
145.356177,-37.766798
145.287674,-37.76619
145.282885,-37.764329
145.490476,-37.763616
145.206813,-37.763386
145.098333,-37.761142
145.079206,-37.760406
144.907307,-37.759634
145.688339,-37.755001
144.976318,-37.753986
145.687975,-37.753092
145.055628,-37.752903
-57.433257,-37.751568
145.197678,-37.749842
147.113564,-37.749839
144.832233,-37.748368
145.645669,-37.748181
144.958328,-37.748073
149.444618,-37.746023
145.703717,-37.745292
144.82835,-37.745114
149.4542,-37.745
144.963438,-37.744853
144.956797,-37.744064
